token,positive_frequency,negative_frequency,positive_relative_per_1000,negative_relative_per_1000,difference_per_1000,log_ratio
これが結果的にモンハンになっていたという感じですかね,1,0,1.972387,0.0,1.972387,30.877295
これはこれで楽しめました,1,0,1.972387,0.0,1.972387,30.877295
これはこれで面白いが,1,0,1.972387,0.0,1.972387,30.877295
これはソウルライクではない,1,0,1.972387,0.0,1.972387,30.877295
これは前作も同じだったのだが,1,0,1.972387,0.0,1.972387,30.877295
これは必要なシステムなのか,1,0,1.972387,0.0,1.972387,30.877295
これは自分の話だけかもしれないけどどちらかというと攻撃をローリングで回避して殴るというより,1,0,1.972387,0.0,1.972387,30.877295
これらの要素の噛み合いの悪いこと悪いこと,1,0,1.972387,0.0,1.972387,30.877295
これモンハンでは,1,0,1.972387,0.0,1.972387,30.877295
こんな人にオススメします,1,0,1.972387,0.0,1.972387,30.877295
ごちゃっとした対人好きならガンガンマルチして遊ぶのがお勧め,1,0,1.972387,0.0,1.972387,30.877295
ご友人と一緒にプレイするのがお勧めです,1,0,1.972387,0.0,1.972387,30.877295
しかしまぁ,1,0,1.972387,0.0,1.972387,30.877295
しかもダメージを与えると逃げて別のマップに移動しますそれを繰り返し追い詰めて倒さないといけないので面倒などが主な理由です,1,0,1.972387,0.0,1.972387,30.877295
しかもボス同士の縄張り争いまであり,1,0,1.972387,0.0,1.972387,30.877295
しかも今作の場合そういった寄り道はアイテムが拾えるよ,1,0,1.972387,0.0,1.972387,30.877295
じゃなくてストーリー上絶対にしなきゃいけなかったりするから迷う,1,0,1.972387,0.0,1.972387,30.877295
すぐに先に進むことよりもマップをくまなく探索するのが好きな人向け,1,0,1.972387,0.0,1.972387,30.877295
そのプロセスの先に見たボス撃破は嬉しくて脳汁プシャーして興奮しちゃう,1,0,1.972387,0.0,1.972387,30.877295
その代わりに近接武器には神聖or禁忌の魔法が割り振られている,1,0,1.972387,0.0,1.972387,30.877295
その後に固定ボスとして登場する,1,0,1.972387,0.0,1.972387,30.877295
それもまた楽しめるように,1,0,1.972387,0.0,1.972387,30.877295
それ以上,1,0,1.972387,0.0,1.972387,30.877295
それ以外では生命力,1,0,1.972387,0.0,1.972387,30.877295
そんなにストレスに感じるほど無限に周回しないと強化できないという印象はありませんでした,1,0,1.972387,0.0,1.972387,30.877295
ただの種類分け,1,0,1.972387,0.0,1.972387,30.877295
ただ体力をなくしただけでは討伐できません,1,0,1.972387,0.0,1.972387,30.877295
ただ前作,1,0,1.972387,0.0,1.972387,30.877295
ちなみに自分は,1,0,1.972387,0.0,1.972387,30.877295
ちゃんとあります,1,0,1.972387,0.0,1.972387,30.877295
ちゃんとソルトの続編として楽しめました,1,0,1.972387,0.0,1.972387,30.877295
ちゃんとソルトの続編として楽しめるゲーム,1,0,1.972387,0.0,1.972387,30.877295
ちゃんと続編として楽しむ事ができました,1,0,1.972387,0.0,1.972387,30.877295
っていうことはない,1,0,1.972387,0.0,1.972387,30.877295
っていう人はそもそも周回ゲー向いてないです,1,0,1.972387,0.0,1.972387,30.877295
って感じ,1,0,1.972387,0.0,1.972387,30.877295
って感じです,1,0,1.972387,0.0,1.972387,30.877295
つまり,1,0,1.972387,0.0,1.972387,30.877295
でかい,1,0,1.972387,0.0,1.972387,30.877295
でした,1,0,1.972387,0.0,1.972387,30.877295
でも前作ほどの楽しさではないという,1,0,1.972387,0.0,1.972387,30.877295
でも普通に楽しめています,1,0,1.972387,0.0,1.972387,30.877295
ということに製作者が気づいていれば,1,0,1.972387,0.0,1.972387,30.877295
というより今作は前作以上のスルメゲー,1,0,1.972387,0.0,1.972387,30.877295
という固定観念を持たず,1,0,1.972387,0.0,1.972387,30.877295
という感じで,1,0,1.972387,0.0,1.972387,30.877295
という感じでした,1,0,1.972387,0.0,1.972387,30.877295
とかを使用できる,1,0,1.972387,0.0,1.972387,30.877295
とても楽しんだソウルライクゲームだったので,1,0,1.972387,0.0,1.972387,30.877295
とても面白いです,1,0,1.972387,0.0,1.972387,30.877295
とはいえ終盤マップは擁護のしようもないような敵配置や超火力の罠があって,1,0,1.972387,0.0,1.972387,30.877295
とは思いましたが,1,0,1.972387,0.0,1.972387,30.877295
とは違い,1,0,1.972387,0.0,1.972387,30.877295
とも思いました,1,0,1.972387,0.0,1.972387,30.877295
とりあえず前作も今作もセールだとかなり安くなるのでバンドルで前作と今作一緒に興味あれば買ってもいいと思います,1,0,1.972387,0.0,1.972387,30.877295
とりあえツインダガーだから作成する,1,0,1.972387,0.0,1.972387,30.877295
と勘違いしてる,1,0,1.972387,0.0,1.972387,30.877295
と呼ばれる類のボスを倒すためにはきちんととどめを刺す必要があり,1,0,1.972387,0.0,1.972387,30.877295
と思いました,1,0,1.972387,0.0,1.972387,30.877295
と思うのですが,1,0,1.972387,0.0,1.972387,30.877295
と感じました,1,0,1.972387,0.0,1.972387,30.877295
と自分の器が大きくなりました,1,0,1.972387,0.0,1.972387,30.877295
と言った所です,1,0,1.972387,0.0,1.972387,30.877295
どうにも噛み合ってない,1,0,1.972387,0.0,1.972387,30.877295
なかなかマッチしないが,1,0,1.972387,0.0,1.972387,30.877295
なくてもいいけどあってもいい要素かなと思いました,1,0,1.972387,0.0,1.972387,30.877295
なのでバリエーションに統一感が感じられてしまい,1,0,1.972387,0.0,1.972387,30.877295
なんかギャグなのかと思うくらい吹き飛ばされ,1,0,1.972387,0.0,1.972387,30.877295
なんか余計な要素足したり,1,0,1.972387,0.0,1.972387,30.877295
に一度クエストを受けてボス,1,0,1.972387,0.0,1.972387,30.877295
の参考になれば幸いです,1,0,1.972387,0.0,1.972387,30.877295
はボスのドロップで狙うしか無いです,1,0,1.972387,0.0,1.972387,30.877295
は不要だ,1,0,1.972387,0.0,1.972387,30.877295
は全くやったことがなく,1,0,1.972387,0.0,1.972387,30.877295
は無くなった,1,0,1.972387,0.0,1.972387,30.877295
まあ悪い点,1,0,1.972387,0.0,1.972387,30.877295
まあ悪くはないけど前作ほどではないかなという感じ,1,0,1.972387,0.0,1.972387,30.877295
まずは悪かったところ,1,0,1.972387,0.0,1.972387,30.877295
まだ途中ですが,1,0,1.972387,0.0,1.972387,30.877295
まで下げられたはず,1,0,1.972387,0.0,1.972387,30.877295
むしろみんなホストしよう,1,0,1.972387,0.0,1.972387,30.877295
むしろ別作品的な位置づけなのかな,1,0,1.972387,0.0,1.972387,30.877295
めちゃくちゃ面白い,1,0,1.972387,0.0,1.972387,30.877295
もあるよ,1,0,1.972387,0.0,1.972387,30.877295
もうちょっと道標の表示を分かりやすくして欲しいです,1,0,1.972387,0.0,1.972387,30.877295
もう少しモンハン寄せに整えられたんじゃないかと思ってます,1,0,1.972387,0.0,1.972387,30.877295
もしゲームデザイン中に,1,0,1.972387,0.0,1.972387,30.877295
もはや詰みゲーで死にます,1,0,1.972387,0.0,1.972387,30.877295
やたらとピーピー笛吹いてる人がいたら多分私です,1,0,1.972387,0.0,1.972387,30.877295
やっとメインを進めたら横スクロールモンハンが始まった,1,0,1.972387,0.0,1.972387,30.877295
やっと勝てた,1,0,1.972387,0.0,1.972387,30.877295
やや粗削りな部分はありますが,1,0,1.972387,0.0,1.972387,30.877295
やられちゃった,1,0,1.972387,0.0,1.972387,30.877295
やりこみ要素,1,0,1.972387,0.0,1.972387,30.877295
を使う武器があるのは注意点かな,1,0,1.972387,0.0,1.972387,30.877295
を出現させると倒しても倒しても勝手にフィールドに出現するようになります,1,0,1.972387,0.0,1.972387,30.877295
アイテムソートの順番が謎,1,0,1.972387,0.0,1.972387,30.877295
アップデートを重ねて不便だった部分が解消されてき,1,0,1.972387,0.0,1.972387,30.877295
アプデかなんかで出てくるようにして欲しい,1,0,1.972387,0.0,1.972387,30.877295
アポカリプスをオマージュしていると思われる作品,1,0,1.972387,0.0,1.972387,30.877295
アーティファクト厳選というものがあってだな,1,0,1.972387,0.0,1.972387,30.877295
イライラに耐えてやトライア,1,0,1.972387,0.0,1.972387,30.877295
エキサイティングな展開になることも,1,0,1.972387,0.0,1.972387,30.877295
エラーを,1,0,1.972387,0.0,1.972387,30.877295
オベリスク間でワープできるようになったりで利便性はよくなっている,1,0,1.972387,0.0,1.972387,30.877295
オンラインプレイの報酬はデイリー討伐みたいなミッションから多少得られるのでオフライン専門でも一応安心,1,0,1.972387,0.0,1.972387,30.877295
オンライン協力はホストにステータスが合わせられるので,1,0,1.972387,0.0,1.972387,30.877295
ガードもローリングの回避もどっちも優秀なので,1,0,1.972387,0.0,1.972387,30.877295
キャラの限界育成がしたい人にはお勧めのゲームです,1,0,1.972387,0.0,1.972387,30.877295
キャンプエリアからワープして各エリアに行く方式,1,0,1.972387,0.0,1.972387,30.877295
クエスト中だったら死んでも魔導師の位置は変わっていないから同じ場所に戻ればいいだけ,1,0,1.972387,0.0,1.972387,30.877295
クソゲー,1,0,1.972387,0.0,1.972387,30.877295
クソデカタツマキ,1,0,1.972387,0.0,1.972387,30.877295
クリアまでに枯渇することはなかったです,1,0,1.972387,0.0,1.972387,30.877295
ゲームの流れ,1,0,1.972387,0.0,1.972387,30.877295
ゲームの理不尽部分で不満を感じて本作の面白い要素に触れられていない人が多い印象,1,0,1.972387,0.0,1.972387,30.877295
ゲーム内で説明があったか定かではないが,1,0,1.972387,0.0,1.972387,30.877295
ステージを探索していればしょっちゅう野良ボスに遭遇してそこそこ強化素材が手に入るので,1,0,1.972387,0.0,1.972387,30.877295
ステ振りがスキルツリーになった,1,0,1.972387,0.0,1.972387,30.877295
ストレスを感じる部分が少なくなっている,1,0,1.972387,0.0,1.972387,30.877295
ストーリーは前作との繋がりはなさそうなので今作から始めても問題ないです,1,0,1.972387,0.0,1.972387,30.877295
ストーリーボスとしてのネームド魔導司,1,0,1.972387,0.0,1.972387,30.877295
スルメゲーのだと思った説明をば,1,0,1.972387,0.0,1.972387,30.877295
ソウルライクが好きなら十分以上に楽しめるゲームです,1,0,1.972387,0.0,1.972387,30.877295
ソウルライクは面白いんでしょう,1,0,1.972387,0.0,1.972387,30.877295
ソウルライクを買ったと思ったらモンハンをやらされていた,1,0,1.972387,0.0,1.972387,30.877295
ソウルライクゲームは好きだけどなんでも楽しめるわけではない,1,0,1.972387,0.0,1.972387,30.877295
ソウルライク系のコンテンツ,1,0,1.972387,0.0,1.972387,30.877295
ソウルライク風モンハン,1,0,1.972387,0.0,1.972387,30.877295
ソウル系のベースにモンハンをやる２dアクション,1,0,1.972387,0.0,1.972387,30.877295
ソロでやってると評価が変わるのかな,1,0,1.972387,0.0,1.972387,30.877295
ソロで３週くらいクリアしたくらい好きです,1,0,1.972387,0.0,1.972387,30.877295
ダッシュが追加されたので余計に,1,0,1.972387,0.0,1.972387,30.877295
ダメージを与えると逃げ回るのも一緒,1,0,1.972387,0.0,1.972387,30.877295
ダンジョンやフィールドにボスが湧き,1,0,1.972387,0.0,1.972387,30.877295
ダークソウルなど,1,0,1.972387,0.0,1.972387,30.877295
ダークソウル系の死にげーが２dアクションrpgになったみたいなの聞いて面白そうと思ったなら前作も今作も含めて楽しめると思う,1,0,1.972387,0.0,1.972387,30.877295
チュートリアルボスが後一歩で倒せない,1,0,1.972387,0.0,1.972387,30.877295
テンポが悪くなるだけなのに面倒やイライラが,1,0,1.972387,0.0,1.972387,30.877295
ノックバック中に追撃ダメージを受けなくなってるとか,1,0,1.972387,0.0,1.972387,30.877295
ハクスラな感覚です,1,0,1.972387,0.0,1.972387,30.877295
パリイはジャストガードで強靭度を削る,1,0,1.972387,0.0,1.972387,30.877295
フォーカスを消費して魔法を使う武器と,1,0,1.972387,0.0,1.972387,30.877295
フォーカス魔法は連打出来て,1,0,1.972387,0.0,1.972387,30.877295
フレーバーテキスト,1,0,1.972387,0.0,1.972387,30.877295
プレイしていて楽しいには楽しい,1,0,1.972387,0.0,1.972387,30.877295
プレイヤー周りのシステムこそソウルライクですが,1,0,1.972387,0.0,1.972387,30.877295
ホストのレベル,1,0,1.972387,0.0,1.972387,30.877295
ホストの元に４,1,0,1.972387,0.0,1.972387,30.877295
ボスが基本的には魔道士なので,1,0,1.972387,0.0,1.972387,30.877295
ボスが複数湧くとお互いに戦い始めて怪獣大戦争みたいになるのが楽しかったし,1,0,1.972387,0.0,1.972387,30.877295
ボスが逃げ回ります,1,0,1.972387,0.0,1.972387,30.877295
ボスが逃げ回るシステムについて,1,0,1.972387,0.0,1.972387,30.877295
ボスとの追いかけっこも道標を見失わない限りはそこまでストレスではないです,1,0,1.972387,0.0,1.972387,30.877295
ボスと取り巻きはそのボスの装備素材を落とすのでそれを作るのに倒す価値はあるのですが,1,0,1.972387,0.0,1.972387,30.877295
ボスの行方が分かりにくい,1,0,1.972387,0.0,1.972387,30.877295
ボスは素材集めに何回か倒すこともあるモンハン仕様だが,1,0,1.972387,0.0,1.972387,30.877295
ボスラッシュが追加されたので,1,0,1.972387,0.0,1.972387,30.877295
